,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
594,-67.73208,-70.12344,-78.07532,-74.61185,-60.48389,-70.56313,-62.17544,-66.22369,50.891207218170166,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.093997965412004,13.293997965412004
595,-69.39829,-67.98835,-81.01913,-76.78519,-59.67842,-70.18294,-61.38948,-66.08562,50.975778102874756,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.116378433367244,13.316378433367243
596,-77.38256,-67.43794,-83.55565,-75.68835,-59.22897,-67.44395,-62.48766,-67.77122,51.06141924858093,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.138758901322483,13.338758901322482
597,-72.99672,-68.30574,-84.88509,-72.62386,-59.30448,-65.88036,-64.79448,-71.14185,51.14715623855591,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.161139369277722,13.361139369277721
598,-67.55955,-70.03796,-80.69993,-70.57323,-60.32014,-65.3387,-64.0479,-74.27333,51.228201389312744,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.18351983723296,13.38351983723296
599,-67.42126,-72.12666,-77.79872,-69.15553,-61.81617,-64.77803,-63.03802,-77.29416,51.312983751297,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.2059003051882,13.405900305188199
600,-72.28088,-70.41052,-75.41951,-70.0461,-63.04803,-64.0228,-65.02973,-79.28025,51.396782875061035,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.228280773143439,13.428280773143438
601,-80.384,-67.66537,-75.36282,-72.06377,-63.28711,-63.68691,-71.58838,-73.03254,51.48200845718384,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.250661241098678,13.450661241098677
602,-73.56974,-66.53822,-77.37663,-74.36531,-64.43633,-64.3181,-74.42021,-68.9105,51.56535077095032,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.273041709053917,13.473041709053916
603,-72.23306,-67.59222,-78.37994,-74.66469,-68.35989,-65.19193,-65.47154,-66.89728,51.652809143066406,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.295422177009156,13.495422177009155
604,-76.269,-71.74169,-77.76337,-73.99457,-79.83984,-65.93635,-62.01614,-66.31903,51.739593505859375,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.317802644964395,13.517802644964394
605,-91.52511,-75.02281,-79.82465,-74.77981,-76.78149,-67.34918,-61.59545,-66.82473,51.827436208724976,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.340183112919634,13.540183112919634
606,-78.889,-70.12276,-83.18462,-76.77487,-72.92212,-70.61072,-65.22945,-68.25911,51.91248393058777,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.362563580874873,13.562563580874873
607,-74.61166,-66.87051,-79.96861,-79.75611,-73.19658,-72.80832,-71.54144,-68.56707,51.996071577072144,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.384944048830112,13.584944048830112
608,-77.22594,-66.87277,-77.12175,-82.49348,-74.56624,-72.29439,-65.02567,-68.31287,52.07964539527893,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.407324516785351,13.60732451678535
609,-86.65498,-69.19743,-79.64689,-83.70066,-73.08637,-71.48938,-61.53273,-70.21616,52.165931940078735,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.42970498474059,13.62970498474059
610,-77.06013,-73.15841,-83.06973,-82.87747,-71.471,-72.73929,-61.4186,-73.64503,52.25118899345398,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.45208545269583,13.652085452695829
