,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
93,-59.53823,-61.32779,-80.68589,-95.03383,-71.86114,-93.47078,-65.24609,-69.78799,7.9579877853393555,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.8358208955223887,2.0358208955223884
94,-58.73991,-60.93879,-81.66221,-91.58834,-74.49277,-85.91441,-65.59631,-68.91752,8.041702032089233,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.85771144278607,2.05771144278607
95,-59.5808,-61.81283,-81.45474,-93.34787,-77.05231,-81.21092,-65.86959,-67.50436,8.123032808303833,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.8796019900497516,2.0796019900497513
96,-62.01669,-63.79687,-80.1532,-93.62344,-74.51582,-84.78284,-65.44884,-67.93355,8.20805835723877,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.901492537313433,2.101492537313433
97,-66.97507,-67.74393,-78.38255,-99.72722,-72.84826,-84.70993,-65.39998,-68.74287,8.293585538864136,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.9233830845771145,2.1233830845771147
98,-72.67255,-73.24365,-78.88179,-95.96927,-74.44205,-85.06525,-65.81054,-68.30643,8.378188848495483,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.945273631840796,2.145273631840796
99,-73.03176,-77.10895,-81.15021,-96.03245,-74.62294,-87.88528,-65.85496,-67.90181,8.460288286209106,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.9671641791044774,2.1671641791044776
100,-71.72008,-76.33015,-80.56014,-92.45915,-74.02398,-85.68469,-65.63365,-68.34682,8.543020248413086,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.9890547263681597,2.1890547263681595
101,-73.84229,-76.89768,-79.66996,-93.56812,-73.7217,-88.01726,-65.73312,-68.40661,8.628218412399292,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.010945273631841,2.210945273631841
102,-80.94472,-82.26994,-80.27376,-92.18673,-73.8679,-86.46472,-65.95726,-68.11832,8.71344518661499,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.032835820895523,2.2328358208955223
103,-83.54218,-90.82347,-80.55893,-94.41463,-73.60994,-84.58427,-65.90137,-68.19245,8.79803466796875,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.054726368159204,2.2547263681592042
104,-91.95921,-88.60164,-79.19214,-97.18874,-74.10703,-86.04167,-66.1859,-67.82524,8.881221055984497,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.0766169154228855,2.2766169154228857
105,-71.37321,-72.20912,-80.763,-93.20413,-73.10879,-92.92149,-66.06145,-67.63405,8.966337203979492,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.098507462686567,2.298507462686567
