,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
46,-78.78141,-78.77808,-90.82581,-96.32816,-82.31393,-77.3364,-96.45049,-80.53886,6.010451078414917,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.9293785310734464,1.4293785310734464
47,-82.82977,-67.1638,-73.82085,-79.85059,-79.25706,-76.58347,-76.41848,-79.18999,6.138540983200073,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.96045197740113,1.46045197740113
48,-72.65,-69.09232,-83.76926,-89.91626,-86.73605,-73.56686,-82.73461,-74.45074,6.268500089645386,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.9915254237288136,1.4915254237288136
49,-66.79145,-59.13539,-67.14775,-73.8307,-71.68772,-72.97211,-70.94495,-67.34895,6.3957908153533936,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.0225988700564974,1.5225988700564972
50,-65.90172,-63.30286,-69.24989,-75.31027,-71.68475,-80.27194,-74.65952,-66.56839,6.524765491485596,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.053672316384181,1.5536723163841808
51,-69.34296,-63.47599,-75.47895,-73.63851,-71.9483,-82.36004,-70.70713,-65.63833,6.653422594070435,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.084745762711864,1.5847457627118644
52,-77.01339,-65.15007,-74.04565,-76.32996,-80.38455,-74.55119,-71.37975,-71.92679,6.78310227394104,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.115819209039548,1.615819209039548
53,-81.77866,-63.25958,-73.47726,-75.34394,-74.66413,-75.33241,-72.6683,-73.99815,6.907963037490845,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.146892655367232,1.6468926553672316
54,-71.80601,-60.31126,-77.60429,-69.25493,-73.14483,-87.29189,-69.86476,-69.60477,7.035948276519775,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.1779661016949152,1.6779661016949154
55,-68.98972,-59.98595,-75.41552,-69.97865,-76.92154,-75.87376,-72.84792,-69.84706,7.161063194274902,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.209039548022599,1.709039548022599
56,-64.66277,-57.8175,-74.43265,-68.9549,-73.53806,-73.21521,-68.29041,-67.0179,7.288161516189575,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.240112994350283,1.7401129943502827
